Date,Day,Name,Type,Country
10-Apr-23,Monday,Easter Monday,Public Holiday,sweden
01-May-23,Monday,May 1st,Public Holiday,sweden
18-May-23,Thursday,Ascension Day,Public Holiday,sweden
28-May-23,Sunday,Whit Sunday,Public Holiday,sweden
06-Jun-23,Tuesday,National day,Public Holiday,sweden
24-Jun-23,Saturday,Midsummer Day,Public Holiday,sweden
04-Nov-23,Saturday,All Saints' Day,Public Holiday,sweden
25-Dec-23,Monday,Christmas Day,Public Holiday,sweden
26-Dec-23,Tuesday,Boxing Day,Public Holiday,sweden
01-Jan-23,Sunday,Republic Day,National Holiday,taiwan
02-Jan-23,Monday,Republic Day Holiday,National Holiday,taiwan
20-Jan-23,Friday,Lunar New Year Holiday,National Holiday,taiwan
21-Jan-23,Saturday,Lunar New Year's Eve,National Holiday,taiwan
22-Jan-23,Sunday,Lunar New Year's Day,National Holiday,taiwan
23-Jan-23,Monday,Lunar New Year Holiday,National Holiday,taiwan
24-Jan-23,Tuesday,Lunar New Year Holiday,National Holiday,taiwan
25-Jan-23,Wednesday,Lunar New Year Holiday,National Holiday,taiwan
26-Jan-23,Thursday,Lunar New Year Holiday,National Holiday,taiwan
27-Jan-23,Friday,Lunar New Year Holiday,National Holiday,taiwan
28-Jan-23,Saturday,Lunar New Year Holiday,National Holiday,taiwan
29-Jan-23,Sunday,Lunar New Year Holiday,National Holiday,taiwan
25-Feb-23,Saturday,Peace Memorial Day Holiday,National Holiday,taiwan
26-Feb-23,Sunday,Peace Memorial Day Holiday,National Holiday,taiwan
27-Feb-23,Monday,Peace Memorial Day Holiday,National Holiday,taiwan
28-Feb-23,Tuesday,Peace Memorial Day,National Holiday,taiwan
01-Apr-23,Saturday,Children's Day,National Holiday,taiwan
02-Apr-23,Sunday,Children's Day,National Holiday,taiwan
03-Apr-23,Monday,Children's Day,National Holiday,taiwan
04-Apr-23,Tuesday,Children's Day,National Holiday,taiwan
05-Apr-23,Wednesday,Tomb Sweeping Day,National Holiday,taiwan
22-Jun-23,Thursday,Dragon Boat Festival,National Holiday,taiwan
23-Jun-23,Friday,Dragon Boat Festival Holiday,National Holiday,taiwan
24-Jun-23,Saturday,Dragon Boat Festival Holiday,National Holiday,taiwan
25-Jun-23,Sunday,Dragon Boat Festival Holiday,National Holiday,taiwan
29-Sep-23,Friday,Mid-Autumn Festival,National Holiday,taiwan
30-Sep-23,Saturday,Mid-Autumn Festival Holiday,National Holiday,taiwan
01-Oct-23,Sunday,Mid-Autumn Festival Holiday,National Holiday,taiwan
07-Oct-23,Saturday,National Day Holiday,National Holiday,taiwan
08-Oct-23,Sunday,National Day Holiday,National Holiday,taiwan
09-Oct-23,Monday,National Day Holiday,National Holiday,taiwan
10-Oct-23,Tuesday,National Day,National Holiday,taiwan
01-Jan-23,Sunday,New Year's Day,National Holiday,thailand
02-Jan-23,Monday,Day off for New Year's Day,National Holiday,thailand
06-Mar-23,Monday,Makha Bucha,National Holiday,thailand
06-Apr-23,Thursday,Chakri Day,National Holiday,thailand
13-Apr-23,Thursday,Songkran,National Holiday,thailand
14-Apr-23,Friday,Songkran Holiday,National Holiday,thailand
01-May-23,Monday,Labor Day,National Holiday,thailand
04-May-23,Thursday,Coronation Day,National Holiday,thailand
05-May-23,Friday,Coronation Day,National Holiday,thailand
17-May-23,Wednesday,Royal Ploughing Ceremony Day,Government Holiday,thailand
03-Jun-23,Saturday,Visakha Bucha,National Holiday,thailand
03-Jun-23,Saturday,Queen Suthida's Birthday,National Holiday,thailand
05-Jun-23,Monday,Day off for Visakha Bucha,National Holiday,thailand
05-Jun-23,Monday,Day off for Queen Suthida's Birthday,National Holiday,thailand
28-Jul-23,Friday,King Vajiralongkorn's Birthday,National Holiday,thailand
31-Jul-23,Monday,Bridge Public Holiday,National Holiday,thailand
01-Aug-23,Tuesday,Asalha Bucha,National Holiday,thailand
12-Aug-23,Saturday,The Queen Mother's Birthday,National Holiday,thailand
14-Aug-23,Monday,Day off for The Queen Mother's Birthday,National Holiday,thailand
13-Oct-23,Friday,Anniversary of the Death of King Bhumibol,National Holiday,thailand
23-Oct-23,Monday,Chulalongkorn Day,National Holiday,thailand
05-Dec-23,Tuesday,King Bhumibol's Birthday,National Holiday,thailand
10-Dec-23,Sunday,Constitution Day,National Holiday,thailand
11-Dec-23,Monday,Substitute Holiday for Constitution Day,National Holiday,thailand
29-Dec-23,Friday,New Year Special Holiday,National Holiday,thailand
31-Dec-23,Sunday,New Year's Eve,National Holiday,thailand
