Date,Day,Name,Type,Country
18-Feb-26,Wednesday,Carnival end (until 2pm),Government Holiday,brazil
03-Apr-26,Friday,Good Friday,National Holiday,brazil
21-Apr-26,Tuesday,Tiradentes Day,National Holiday,brazil
01-May-26,Friday,Labor Day,National Holiday,brazil
04-Jun-26,Thursday,Corpus Christi,Government Holiday,brazil
07-Sep-26,Monday,Independence Day,National Holiday,brazil
12-Oct-26,Monday,Our Lady of Aparecida / Children's Day,National Holiday,brazil
28-Oct-26,Wednesday,Public Service Holiday,Government Holiday,brazil
02-Nov-26,Monday,All Souls' Day,National Holiday,brazil
15-Nov-26,Sunday,Republic Proclamation Day,National Holiday,brazil
20-Nov-26,Friday,Black Awareness Day,National Holiday,brazil
24-Dec-26,Thursday,Christmas Eve (from 2pm),Government Holiday,brazil
25-Dec-26,Friday,Christmas Day,National Holiday,brazil
31-Dec-26,Thursday,New Year's Eve (from 2pm),Government Holiday,brazil
01-Jan-26,Thursday,New Year's Day,National Holiday,bulgaria
02-Jan-26,Friday,New Year Holiday,National Holiday,bulgaria
03-Mar-26,Tuesday,Liberation Day,National Holiday,bulgaria
10-Apr-26,Friday,Good Friday,National Holiday,bulgaria
11-Apr-26,Saturday,Holy Saturday,National Holiday,bulgaria
12-Apr-26,Sunday,Easter Sunday,National Holiday,bulgaria
13-Apr-26,Monday,Easter Monday,National Holiday,bulgaria
01-May-26,Friday,Labor Day,National Holiday,bulgaria
06-May-26,Wednesday,St. George's Day,National Holiday,bulgaria
24-May-26,Sunday,Culture and Literacy Day,National Holiday,bulgaria
25-May-26,Monday,Day off for Culture and Literacy Day,National Holiday,bulgaria
06-Sep-26,Sunday,Unification Day,National Holiday,bulgaria
07-Sep-26,Monday,Day off for Unification Day,National Holiday,bulgaria
22-Sep-26,Tuesday,Independence Day,National Holiday,bulgaria
24-Dec-26,Thursday,Christmas Eve,National Holiday,bulgaria
25-Dec-26,Friday,Christmas Day,National Holiday,bulgaria
26-Dec-26,Saturday,Second day of Christmas,National Holiday,bulgaria
28-Dec-26,Monday,Christmas holiday,National Holiday,bulgaria
01-Jan-26,Thursday,New Year's Day,Statutory Holiday,canada
03-Apr-26,Friday,Good Friday,Statutory Holiday,canada
06-Apr-26,Monday,Easter Monday,Statutory Holiday,canada
18-May-26,Monday,Victoria Day,Statutory Holiday,canada
01-Jul-26,Wednesday,Canada Day,Statutory Holiday,canada
07-Sep-26,Monday,Labour Day,Statutory Holiday,canada
30-Sep-26,Wednesday,National Day for Truth and Reconciliation,Federal Employees Holiday,canada
12-Oct-26,Monday,Thanksgiving Day,Statutory Holiday,canada
11-Nov-26,Wednesday,Remembrance Day,Statutory Holiday,canada
25-Dec-26,Friday,Christmas Day,Statutory Holiday,canada
26-Dec-26,Saturday,Boxing Day,Statutory Holiday,canada
