Date,Day,Name,Type,Country
23-Dec-26,Wednesday,Unduvap Full Moon Poya Day,Public Holiday,sri-lanka
25-Dec-26,Friday,Christmas Day,Public Holiday,sri-lanka
01-Jan-26,Thursday,New Year's Day,Public Holiday,sweden
06-Jan-26,Tuesday,Epiphany,Public Holiday,sweden
03-Apr-26,Friday,Good Friday,Public Holiday,sweden
05-Apr-26,Sunday,Easter Sunday,Public Holiday,sweden
06-Apr-26,Monday,Easter Monday,Public Holiday,sweden
01-May-26,Friday,May 1st,Public Holiday,sweden
14-May-26,Thursday,Ascension Day,Public Holiday,sweden
24-May-26,Sunday,Whit Sunday,Public Holiday,sweden
06-Jun-26,Saturday,National day,Public Holiday,sweden
20-Jun-26,Saturday,Midsummer Day,Public Holiday,sweden
31-Oct-26,Saturday,All Saints' Day,Public Holiday,sweden
25-Dec-26,Friday,Christmas Day,Public Holiday,sweden
26-Dec-26,Saturday,Boxing Day,Public Holiday,sweden
01-Jan-26,Thursday,Republic Day,National Holiday,taiwan
14-Feb-26,Saturday,Lunar New Year Holiday,National Holiday,taiwan
15-Feb-26,Sunday,Lunar New Year Holiday,National Holiday,taiwan
16-Feb-26,Monday,Lunar New Year's Eve,National Holiday,taiwan
17-Feb-26,Tuesday,Lunar New Year's Day,National Holiday,taiwan
18-Feb-26,Wednesday,Lunar New Year Holiday,National Holiday,taiwan
19-Feb-26,Thursday,Lunar New Year Holiday,National Holiday,taiwan
20-Feb-26,Friday,Lunar New Year Holiday,National Holiday,taiwan
21-Feb-26,Saturday,Lunar New Year Holiday,National Holiday,taiwan
22-Feb-26,Sunday,Lunar New Year Holiday,National Holiday,taiwan
27-Feb-26,Friday,Peace Memorial Day Holiday,National Holiday,taiwan
28-Feb-26,Saturday,Peace Memorial Day,National Holiday,taiwan
03-Apr-26,Friday,Children's Day Holiday,National Holiday,taiwan
04-Apr-26,Saturday,Children's Day,National Holiday,taiwan
05-Apr-26,Sunday,Tomb Sweeping Day,National Holiday,taiwan
06-Apr-26,Monday,Tomb Sweeping Day Holiday,National Holiday,taiwan
01-May-26,Friday,Labor Day,National Holiday,taiwan
19-Jun-26,Friday,Dragon Boat Festival,National Holiday,taiwan
25-Sep-26,Friday,Mid-Autumn Festival,National Holiday,taiwan
28-Sep-26,Monday,Teachers' Day,National Holiday,taiwan
09-Oct-26,Friday,National Day Holiday,National Holiday,taiwan
10-Oct-26,Saturday,National Day,National Holiday,taiwan
26-Oct-26,Monday,Day off for Taiwan's Retrocession Day,National Holiday,taiwan
25-Dec-26,Friday,Constitution Day,National Holiday,taiwan
01-Jan-26,Thursday,New Year's Day,National Holiday,thailand
02-Jan-26,Friday,New Year Special Holiday,National Holiday,thailand
03-Mar-26,Tuesday,Makha Bucha,National Holiday,thailand
06-Apr-26,Monday,Chakri Day,National Holiday,thailand
13-Apr-26,Monday,Songkran,National Holiday,thailand
14-Apr-26,Tuesday,Songkran Holiday,National Holiday,thailand
15-Apr-26,Wednesday,Songkran Holiday,National Holiday,thailand
01-May-26,Friday,Labor Day,National Holiday,thailand
04-May-26,Monday,Coronation Day,National Holiday,thailand
11-May-26,Monday,Royal Ploughing Ceremony Day,Government Holiday,thailand
31-May-26,Sunday,Visakha Bucha,National Holiday,thailand
01-Jun-26,Monday,Day off for Visakha Bucha,National Holiday,thailand
03-Jun-26,Wednesday,Queen Suthida's Birthday,National Holiday,thailand
28-Jul-26,Tuesday,King Vajiralongkorn's Birthday,National Holiday,thailand
29-Jul-26,Wednesday,Asalha Bucha,National Holiday,thailand
12-Aug-26,Wednesday,The Queen Mother's Birthday,National Holiday,thailand
13-Oct-26,Tuesday,Anniversary of the Death of King Bhumibol,National Holiday,thailand
23-Oct-26,Friday,Chulalongkorn Day,National Holiday,thailand
05-Dec-26,Saturday,King Bhumibol's Birthday,National Holiday,thailand
07-Dec-26,Monday,King Bhumibol's Birthday observed,National Holiday,thailand
10-Dec-26,Thursday,Constitution Day,National Holiday,thailand
31-Dec-26,Thursday,New Year's Eve,National Holiday,thailand
